Rule: {'pages'} -> {'www'}, confidence: 0.5714
Rule: {'cite'} -> {'www', 'url', 'web'}, confidence: 0.8436
Rule: {'www'} -> {'web', 'url', 'cite'}, confidence: 0.8128
Rule: {'url'} -> {'web', 'www', 'cite'}, confidence: 0.7911
Rule: {'web'} -> {'www', 'url', 'cite'}, confidence: 0.8018
Rule: {'www', 'cite'} -> {'url', 'web'}, confidence: 0.9468
Rule: {'url', 'cite'} -> {'www', 'web'}, confidence: 0.8599
Rule: {'web', 'cite'} -> {'www', 'url'}, confidence: 0.9319
Rule: {'www', 'url'} -> {'web', 'cite'}, confidence: 0.8945
Rule: {'www', 'web'} -> {'url', 'cite'}, confidence: 0.9319
Rule: {'url', 'web'} -> {'www', 'cite'}, confidence: 0.8641
Rule: {'www', 'url', 'cite'} -> {'web'}, confidence: 0.9519
Rule: {'web', 'www', 'cite'} -> {'url'}, confidence: 1.0000
Rule: {'web', 'url', 'cite'} -> {'www'}, confidence: 0.9319
Rule: {'www', 'url', 'web'} -> {'cite'}, confidence: 0.9418
Rule: {'cite'} -> {'url', 'title', 'people'}, confidence: 0.7251
Rule: {'url'} -> {'title', 'cite', 'people'}, confidence: 0.6800
Rule: {'title'} -> {'url', 'cite', 'people'}, confidence: 0.6429
Rule: {'people'} -> {'url', 'title', 'cite'}, confidence: 0.4708
Rule: {'url', 'cite'} -> {'title', 'people'}, confidence: 0.7391
Rule: {'title', 'cite'} -> {'url', 'people'}, confidence: 0.7251
Rule: {'cite', 'people'} -> {'url', 'title'}, confidence: 0.9871
Rule: {'url', 'title'} -> {'cite', 'people'}, confidence: 0.7321
Rule: {'url', 'people'} -> {'title', 'cite'}, confidence: 0.9387
Rule: {'title', 'people'} -> {'url', 'cite'}, confidence: 0.9162
Rule: {'url', 'title', 'cite'} -> {'people'}, confidence: 0.7391
Rule: {'url', 'cite', 'people'} -> {'title'}, confidence: 1.0000
Rule: {'title', 'cite', 'people'} -> {'url'}, confidence: 0.9871
Rule: {'url', 'title', 'people'} -> {'cite'}, confidence: 0.9935
Rule: {'cite'} -> {'people', 'title', 'https'}, confidence: 0.6825
Rule: {'https'} -> {'title', 'cite', 'people'}, confidence: 0.6545
Rule: {'title'} -> {'people', 'cite', 'https'}, confidence: 0.6050
Rule: {'people'} -> {'title', 'cite', 'https'}, confidence: 0.4431
Rule: {'cite', 'https'} -> {'title', 'people'}, confidence: 0.7385
Rule: {'title', 'cite'} -> {'people', 'https'}, confidence: 0.6825
Rule: {'cite', 'people'} -> {'title', 'https'}, confidence: 0.9290
Rule: {'title', 'https'} -> {'cite', 'people'}, confidence: 0.7273
Rule: {'people', 'https'} -> {'title', 'cite'}, confidence: 0.9172
Rule: {'title', 'people'} -> {'cite', 'https'}, confidence: 0.8623
Rule: {'title', 'cite', 'https'} -> {'people'}, confidence: 0.7385
Rule: {'people', 'cite', 'https'} -> {'title'}, confidence: 1.0000
Rule: {'title', 'cite', 'people'} -> {'https'}, confidence: 0.9290
Rule: {'people', 'title', 'https'} -> {'cite'}, confidence: 0.9863
Rule: {'cite'} -> {'www', 'web', 'https'}, confidence: 0.8104
Rule: {'https'} -> {'web', 'www', 'cite'}, confidence: 0.7773
Rule: {'www'} -> {'web', 'cite', 'https'}, confidence: 0.7808
Rule: {'web'} -> {'www', 'cite', 'https'}, confidence: 0.7703
Rule: {'cite', 'https'} -> {'www', 'web'}, confidence: 0.8769
Rule: {'www', 'cite'} -> {'web', 'https'}, confidence: 0.9096
Rule: {'web', 'cite'} -> {'www', 'https'}, confidence: 0.8953
Rule: {'www', 'https'} -> {'web', 'cite'}, confidence: 0.8636
Rule: {'web', 'https'} -> {'www', 'cite'}, confidence: 0.8769
Rule: {'www', 'web'} -> {'cite', 'https'}, confidence: 0.8953
Rule: {'www', 'cite', 'https'} -> {'web'}, confidence: 0.9448
Rule: {'web', 'cite', 'https'} -> {'www'}, confidence: 0.9448
Rule: {'web', 'www', 'cite'} -> {'https'}, confidence: 0.9607
Rule: {'www', 'web', 'https'} -> {'cite'}, confidence: 0.9396
Rule: {'references'} -> {'http', 'www', 'title'}, confidence: 0.5760
Rule: {'http'} -> {'references', 'www', 'title'}, confidence: 0.7461
Rule: {'www'} -> {'references', 'http', 'title'}, confidence: 0.6575
Rule: {'title'} -> {'references', 'http', 'www'}, confidence: 0.6050
Rule: {'references', 'http'} -> {'www', 'title'}, confidence: 0.8675
Rule: {'references', 'www'} -> {'http', 'title'}, confidence: 0.7423
Rule: {'references', 'title'} -> {'http', 'www'}, confidence: 0.7024
Rule: {'http', 'www'} -> {'references', 'title'}, confidence: 0.8324
Rule: {'http', 'title'} -> {'references', 'www'}, confidence: 0.8780
Rule: {'www', 'title'} -> {'references', 'http'}, confidence: 0.7385
Rule: {'references', 'http', 'www'} -> {'title'}, confidence: 0.9412
Rule: {'references', 'http', 'title'} -> {'www'}, confidence: 0.9351
Rule: {'references', 'www', 'title'} -> {'http'}, confidence: 0.7956
Rule: {'http', 'www', 'title'} -> {'references'}, confidence: 0.9412
Rule: {'https'} -> {'http', 'url', 'title'}, confidence: 0.6545
Rule: {'http'} -> {'url', 'title', 'https'}, confidence: 0.7461
Rule: {'url'} -> {'http', 'title', 'https'}, confidence: 0.6400
Rule: {'title'} -> {'http', 'url', 'https'}, confidence: 0.6050
Rule: {'http', 'https'} -> {'url', 'title'}, confidence: 0.9057
Rule: {'url', 'https'} -> {'http', 'title'}, confidence: 0.6957
Rule: {'title', 'https'} -> {'http', 'url'}, confidence: 0.7273
Rule: {'http', 'url'} -> {'title', 'https'}, confidence: 0.8521
Rule: {'http', 'title'} -> {'url', 'https'}, confidence: 0.8780
Rule: {'url', 'title'} -> {'http', 'https'}, confidence: 0.6890
Rule: {'http', 'url', 'https'} -> {'title'}, confidence: 0.9351
Rule: {'http', 'title', 'https'} -> {'url'}, confidence: 0.9931
Rule: {'url', 'title', 'https'} -> {'http'}, confidence: 0.7347
Rule: {'http', 'url', 'title'} -> {'https'}, confidence: 0.9172
Rule: {'references'} -> {'date', 'url', 'cite'}, confidence: 0.7200
Rule: {'date'} -> {'references', 'url', 'cite'}, confidence: 0.7692
Rule: {'cite'} -> {'references', 'date', 'url'}, confidence: 0.8531
Rule: {'url'} -> {'references', 'date', 'cite'}, confidence: 0.8000
Rule: {'references', 'date'} -> {'url', 'cite'}, confidence: 0.9184
Rule: {'references', 'cite'} -> {'date', 'url'}, confidence: 0.9091
Rule: {'references', 'url'} -> {'date', 'cite'}, confidence: 0.8867
Rule: {'date', 'cite'} -> {'references', 'url'}, confidence: 0.9474
Rule: {'date', 'url'} -> {'references', 'cite'}, confidence: 0.8911
Rule: {'url', 'cite'} -> {'references', 'date'}, confidence: 0.8696
Rule: {'references', 'date', 'cite'} -> {'url'}, confidence: 0.9945
Rule: {'references', 'date', 'url'} -> {'cite'}, confidence: 0.9626
Rule: {'references', 'url', 'cite'} -> {'date'}, confidence: 0.9231
Rule: {'date', 'url', 'cite'} -> {'references'}, confidence: 0.9574
Rule: {'https'} -> {'http', 'url', 'web'}, confidence: 0.6818
Rule: {'http'} -> {'url', 'web', 'https'}, confidence: 0.7772
Rule: {'url'} -> {'http', 'web', 'https'}, confidence: 0.6667
Rule: {'web'} -> {'http', 'url', 'https'}, confidence: 0.6757
Rule: {'http', 'https'} -> {'url', 'web'}, confidence: 0.9434
Rule: {'url', 'https'} -> {'http', 'web'}, confidence: 0.7246
Rule: {'web', 'https'} -> {'http', 'url'}, confidence: 0.7692
Rule: {'http', 'url'} -> {'web', 'https'}, confidence: 0.8876
Rule: {'http', 'web'} -> {'url', 'https'}, confidence: 0.9146
Rule: {'url', 'web'} -> {'http', 'https'}, confidence: 0.7282
Rule: {'http', 'url', 'https'} -> {'web'}, confidence: 0.9740
Rule: {'http', 'web', 'https'} -> {'url'}, confidence: 0.9868
Rule: {'url', 'web', 'https'} -> {'http'}, confidence: 0.7772
Rule: {'http', 'url', 'web'} -> {'https'}, confidence: 0.9317
Rule: {'cite'} -> {'http', 'www', 'title'}, confidence: 0.7014
Rule: {'http'} -> {'www', 'title', 'cite'}, confidence: 0.7668
Rule: {'www'} -> {'http', 'title', 'cite'}, confidence: 0.6758
Rule: {'title'} -> {'http', 'www', 'cite'}, confidence: 0.6218
Rule: {'http', 'cite'} -> {'www', 'title'}, confidence: 0.9367
Rule: {'www', 'cite'} -> {'http', 'title'}, confidence: 0.7872
Rule: {'title', 'cite'} -> {'http', 'www'}, confidence: 0.7014
Rule: {'http', 'www'} -> {'title', 'cite'}, confidence: 0.8555
Rule: {'http', 'title'} -> {'www', 'cite'}, confidence: 0.9024
Rule: {'www', 'title'} -> {'http', 'cite'}, confidence: 0.7590
Rule: {'http', 'www', 'cite'} -> {'title'}, confidence: 1.0000
Rule: {'http', 'title', 'cite'} -> {'www'}, confidence: 0.9367
Rule: {'www', 'title', 'cite'} -> {'http'}, confidence: 0.7872
Rule: {'http', 'www', 'title'} -> {'cite'}, confidence: 0.9673
Rule: {'references'} -> {'date', 'www', 'https'}, confidence: 0.6920
Rule: {'date'} -> {'references', 'www', 'https'}, confidence: 0.7393
Rule: {'https'} -> {'references', 'date', 'www'}, confidence: 0.7864
Rule: {'www'} -> {'references', 'date', 'https'}, confidence: 0.7900
Rule: {'references', 'date'} -> {'www', 'https'}, confidence: 0.8827
Rule: {'references', 'https'} -> {'date', 'www'}, confidence: 0.8650
Rule: {'references', 'www'} -> {'date', 'https'}, confidence: 0.8918
Rule: {'date', 'https'} -> {'references', 'www'}, confidence: 0.8782
Rule: {'date', 'www'} -> {'references', 'https'}, confidence: 0.9105
Rule: {'www', 'https'} -> {'references', 'date'}, confidence: 0.8737
Rule: {'references', 'date', 'https'} -> {'www'}, confidence: 0.9402
Rule: {'references', 'date', 'www'} -> {'https'}, confidence: 0.9774
Rule: {'references', 'www', 'https'} -> {'date'}, confidence: 0.9402
Rule: {'date', 'www', 'https'} -> {'references'}, confidence: 0.9454
Rule: {'references'} -> {'http', 'title', 'cite'}, confidence: 0.6040
Rule: {'cite'} -> {'references', 'http', 'title'}, confidence: 0.7156
Rule: {'http'} -> {'references', 'title', 'cite'}, confidence: 0.7824
Rule: {'title'} -> {'references', 'http', 'cite'}, confidence: 0.6345
Rule: {'references', 'cite'} -> {'http', 'title'}, confidence: 0.7626
Rule: {'references', 'http'} -> {'title', 'cite'}, confidence: 0.9096
Rule: {'references', 'title'} -> {'http', 'cite'}, confidence: 0.7366
Rule: {'http', 'cite'} -> {'references', 'title'}, confidence: 0.9557
Rule: {'title', 'cite'} -> {'references', 'http'}, confidence: 0.7156
Rule: {'http', 'title'} -> {'references', 'cite'}, confidence: 0.9207
Rule: {'references', 'http', 'cite'} -> {'title'}, confidence: 1.0000
Rule: {'references', 'title', 'cite'} -> {'http'}, confidence: 0.7626
Rule: {'references', 'http', 'title'} -> {'cite'}, confidence: 0.9805
Rule: {'http', 'title', 'cite'} -> {'references'}, confidence: 0.9557
Rule: {'references'} -> {'url', 'title', 'web'}, confidence: 0.7240
Rule: {'url'} -> {'references', 'title', 'web'}, confidence: 0.8044
Rule: {'title'} -> {'references', 'url', 'web'}, confidence: 0.7605
Rule: {'web'} -> {'references', 'url', 'title'}, confidence: 0.8153
Rule: {'references', 'url'} -> {'title', 'web'}, confidence: 0.8916
Rule: {'references', 'title'} -> {'url', 'web'}, confidence: 0.8829
Rule: {'references', 'web'} -> {'url', 'title'}, confidence: 0.9628
Rule: {'url', 'title'} -> {'references', 'web'}, confidence: 0.8660
Rule: {'url', 'web'} -> {'references', 'title'}, confidence: 0.8786
Rule: {'title', 'web'} -> {'references', 'url'}, confidence: 0.9330
Rule: {'references', 'url', 'title'} -> {'web'}, confidence: 0.9188
Rule: {'references', 'url', 'web'} -> {'title'}, confidence: 0.9731
Rule: {'references', 'title', 'web'} -> {'url'}, confidence: 1.0000
Rule: {'url', 'title', 'web'} -> {'references'}, confidence: 0.9427
Rule: {'references'} -> {'www', 'url', 'cite'}, confidence: 0.7080
Rule: {'cite'} -> {'references', 'www', 'url'}, confidence: 0.8389
Rule: {'www'} -> {'references', 'url', 'cite'}, confidence: 0.8082
Rule: {'url'} -> {'references', 'www', 'cite'}, confidence: 0.7867
Rule: {'references', 'cite'} -> {'www', 'url'}, confidence: 0.8939
Rule: {'references', 'www'} -> {'url', 'cite'}, confidence: 0.9124
Rule: {'references', 'url'} -> {'www', 'cite'}, confidence: 0.8719
Rule: {'www', 'cite'} -> {'references', 'url'}, confidence: 0.9415
Rule: {'url', 'cite'} -> {'references', 'www'}, confidence: 0.8551
Rule: {'www', 'url'} -> {'references', 'cite'}, confidence: 0.8894
Rule: {'references', 'www', 'cite'} -> {'url'}, confidence: 0.9944
Rule: {'references', 'url', 'cite'} -> {'www'}, confidence: 0.9077
Rule: {'references', 'www', 'url'} -> {'cite'}, confidence: 0.9672
Rule: {'www', 'url', 'cite'} -> {'references'}, confidence: 0.9465
Rule: {'references'} -> {'www', 'url', 'title'}, confidence: 0.7160
Rule: {'www'} -> {'references', 'url', 'title'}, confidence: 0.8174
Rule: {'url'} -> {'references', 'www', 'title'}, confidence: 0.7956
Rule: {'title'} -> {'references', 'www', 'url'}, confidence: 0.7521
Rule: {'references', 'www'} -> {'url', 'title'}, confidence: 0.9227
Rule: {'references', 'url'} -> {'www', 'title'}, confidence: 0.8818
Rule: {'references', 'title'} -> {'www', 'url'}, confidence: 0.8732
Rule: {'www', 'url'} -> {'references', 'title'}, confidence: 0.8995
Rule: {'www', 'title'} -> {'references', 'url'}, confidence: 0.9179
Rule: {'url', 'title'} -> {'references', 'www'}, confidence: 0.8565
Rule: {'references', 'www', 'url'} -> {'title'}, confidence: 0.9781
Rule: {'references', 'www', 'title'} -> {'url'}, confidence: 0.9890
Rule: {'references', 'url', 'title'} -> {'www'}, confidence: 0.9086
Rule: {'www', 'url', 'title'} -> {'references'}, confidence: 0.9471
Rule: {'references'} -> {'web', 'url', 'cite'}, confidence: 0.7200
Rule: {'cite'} -> {'references', 'url', 'web'}, confidence: 0.8531
Rule: {'url'} -> {'references', 'web', 'cite'}, confidence: 0.8000
Rule: {'web'} -> {'references', 'url', 'cite'}, confidence: 0.8108
Rule: {'references', 'cite'} -> {'url', 'web'}, confidence: 0.9091
Rule: {'references', 'url'} -> {'web', 'cite'}, confidence: 0.8867
Rule: {'references', 'web'} -> {'url', 'cite'}, confidence: 0.9574
Rule: {'url', 'cite'} -> {'references', 'web'}, confidence: 0.8696
Rule: {'web', 'cite'} -> {'references', 'url'}, confidence: 0.9424
Rule: {'url', 'web'} -> {'references', 'cite'}, confidence: 0.8738
Rule: {'references', 'url', 'cite'} -> {'web'}, confidence: 0.9231
Rule: {'references', 'web', 'cite'} -> {'url'}, confidence: 1.0000
Rule: {'references', 'url', 'web'} -> {'cite'}, confidence: 0.9677
Rule: {'web', 'url', 'cite'} -> {'references'}, confidence: 0.9424
Rule: {'date'} -> {'http', 'www', 'url'}, confidence: 0.6410
Rule: {'http'} -> {'date', 'www', 'url'}, confidence: 0.7772
Rule: {'www'} -> {'date', 'http', 'url'}, confidence: 0.6849
Rule: {'url'} -> {'date', 'http', 'www'}, confidence: 0.6667
Rule: {'date', 'http'} -> {'www', 'url'}, confidence: 0.9259
Rule: {'date', 'www'} -> {'http', 'url'}, confidence: 0.7895
Rule: {'date', 'url'} -> {'http', 'www'}, confidence: 0.7426
Rule: {'http', 'www'} -> {'date', 'url'}, confidence: 0.8671
Rule: {'http', 'url'} -> {'date', 'www'}, confidence: 0.8876
Rule: {'www', 'url'} -> {'date', 'http'}, confidence: 0.7538
Rule: {'date', 'http', 'www'} -> {'url'}, confidence: 0.9804
Rule: {'date', 'http', 'url'} -> {'www'}, confidence: 0.9494
Rule: {'date', 'www', 'url'} -> {'http'}, confidence: 0.8108
Rule: {'http', 'www', 'url'} -> {'date'}, confidence: 0.9494
Rule: {'date'} -> {'http', 'www', 'https'}, confidence: 0.6239
Rule: {'https'} -> {'date', 'http', 'www'}, confidence: 0.6636
Rule: {'http'} -> {'date', 'www', 'https'}, confidence: 0.7565
Rule: {'www'} -> {'date', 'http', 'https'}, confidence: 0.6667
Rule: {'date', 'https'} -> {'http', 'www'}, confidence: 0.7411
Rule: {'date', 'http'} -> {'www', 'https'}, confidence: 0.9012
Rule: {'date', 'www'} -> {'http', 'https'}, confidence: 0.7684
Rule: {'http', 'https'} -> {'date', 'www'}, confidence: 0.9182
Rule: {'www', 'https'} -> {'date', 'http'}, confidence: 0.7374
Rule: {'http', 'www'} -> {'date', 'https'}, confidence: 0.8439
Rule: {'date', 'http', 'https'} -> {'www'}, confidence: 0.9733
Rule: {'date', 'www', 'https'} -> {'http'}, confidence: 0.7978
Rule: {'date', 'http', 'www'} -> {'https'}, confidence: 0.9542
Rule: {'http', 'www', 'https'} -> {'date'}, confidence: 0.9542
Rule: {'references'} -> {'www', 'title', 'cite'}, confidence: 0.7120
Rule: {'cite'} -> {'references', 'www', 'title'}, confidence: 0.8436
Rule: {'www'} -> {'references', 'title', 'cite'}, confidence: 0.8128
Rule: {'title'} -> {'references', 'www', 'cite'}, confidence: 0.7479
Rule: {'references', 'cite'} -> {'www', 'title'}, confidence: 0.8990
Rule: {'references', 'www'} -> {'title', 'cite'}, confidence: 0.9175
Rule: {'references', 'title'} -> {'www', 'cite'}, confidence: 0.8683
Rule: {'www', 'cite'} -> {'references', 'title'}, confidence: 0.9468
Rule: {'title', 'cite'} -> {'references', 'www'}, confidence: 0.8436
Rule: {'www', 'title'} -> {'references', 'cite'}, confidence: 0.9128
Rule: {'references', 'www', 'cite'} -> {'title'}, confidence: 1.0000
Rule: {'references', 'title', 'cite'} -> {'www'}, confidence: 0.8990
Rule: {'references', 'www', 'title'} -> {'cite'}, confidence: 0.9834
Rule: {'www', 'title', 'cite'} -> {'references'}, confidence: 0.9468
Rule: {'references'} -> {'url', 'title', 'one'}, confidence: 0.6000
Rule: {'url'} -> {'references', 'title', 'one'}, confidence: 0.6667
Rule: {'title'} -> {'references', 'url', 'one'}, confidence: 0.6303
Rule: {'one'} -> {'references', 'url', 'title'}, confidence: 0.5068
Rule: {'references', 'url'} -> {'title', 'one'}, confidence: 0.7389
Rule: {'references', 'title'} -> {'url', 'one'}, confidence: 0.7317
Rule: {'references', 'one'} -> {'url', 'title'}, confidence: 0.8152
Rule: {'url', 'title'} -> {'references', 'one'}, confidence: 0.7177
Rule: {'url', 'one'} -> {'references', 'title'}, confidence: 0.9434
Rule: {'title', 'one'} -> {'references', 'url'}, confidence: 0.8824
Rule: {'references', 'url', 'title'} -> {'one'}, confidence: 0.7614
Rule: {'references', 'url', 'one'} -> {'title'}, confidence: 0.9804
Rule: {'references', 'title', 'one'} -> {'url'}, confidence: 0.9554
Rule: {'url', 'title', 'one'} -> {'references'}, confidence: 0.9804
Rule: {'references'} -> {'date', 'web', 'https'}, confidence: 0.6880
Rule: {'date'} -> {'references', 'web', 'https'}, confidence: 0.7350
Rule: {'https'} -> {'references', 'date', 'web'}, confidence: 0.7818
Rule: {'web'} -> {'references', 'date', 'https'}, confidence: 0.7748
Rule: {'references', 'date'} -> {'web', 'https'}, confidence: 0.8776
Rule: {'references', 'https'} -> {'date', 'web'}, confidence: 0.8600
Rule: {'references', 'web'} -> {'date', 'https'}, confidence: 0.9149
Rule: {'date', 'https'} -> {'references', 'web'}, confidence: 0.8731
Rule: {'date', 'web'} -> {'references', 'https'}, confidence: 0.9053
Rule: {'web', 'https'} -> {'references', 'date'}, confidence: 0.8821
Rule: {'references', 'date', 'https'} -> {'web'}, confidence: 0.9348
Rule: {'references', 'date', 'web'} -> {'https'}, confidence: 0.9773
Rule: {'references', 'web', 'https'} -> {'date'}, confidence: 0.9663
Rule: {'date', 'web', 'https'} -> {'references'}, confidence: 0.9297
Rule: {'cite'} -> {'http', 'title', 'web'}, confidence: 0.7062
Rule: {'http'} -> {'web', 'title', 'cite'}, confidence: 0.7720
Rule: {'title'} -> {'http', 'cite', 'web'}, confidence: 0.6261
Rule: {'web'} -> {'http', 'title', 'cite'}, confidence: 0.6712
Rule: {'http', 'cite'} -> {'title', 'web'}, confidence: 0.9430
Rule: {'title', 'cite'} -> {'http', 'web'}, confidence: 0.7062
Rule: {'web', 'cite'} -> {'http', 'title'}, confidence: 0.7801
Rule: {'http', 'title'} -> {'web', 'cite'}, confidence: 0.9085
Rule: {'http', 'web'} -> {'title', 'cite'}, confidence: 0.9085
Rule: {'title', 'web'} -> {'http', 'cite'}, confidence: 0.7680
Rule: {'http', 'title', 'cite'} -> {'web'}, confidence: 0.9430
Rule: {'http', 'cite', 'web'} -> {'title'}, confidence: 1.0000
Rule: {'web', 'title', 'cite'} -> {'http'}, confidence: 0.7801
Rule: {'http', 'title', 'web'} -> {'cite'}, confidence: 0.9868
Rule: {'https'} -> {'http', 'www', 'url'}, confidence: 0.6818
Rule: {'http'} -> {'www', 'url', 'https'}, confidence: 0.7772
Rule: {'www'} -> {'http', 'url', 'https'}, confidence: 0.6849
Rule: {'url'} -> {'http', 'www', 'https'}, confidence: 0.6667
Rule: {'http', 'https'} -> {'www', 'url'}, confidence: 0.9434
Rule: {'www', 'https'} -> {'http', 'url'}, confidence: 0.7576
Rule: {'url', 'https'} -> {'http', 'www'}, confidence: 0.7246
Rule: {'http', 'www'} -> {'url', 'https'}, confidence: 0.8671
Rule: {'http', 'url'} -> {'www', 'https'}, confidence: 0.8876
Rule: {'www', 'url'} -> {'http', 'https'}, confidence: 0.7538
Rule: {'http', 'www', 'https'} -> {'url'}, confidence: 0.9804
Rule: {'http', 'url', 'https'} -> {'www'}, confidence: 0.9740
Rule: {'www', 'url', 'https'} -> {'http'}, confidence: 0.7853
Rule: {'http', 'www', 'url'} -> {'https'}, confidence: 0.9494
Rule: {'references'} -> {'http', 'url', 'web'}, confidence: 0.5920
Rule: {'http'} -> {'references', 'url', 'web'}, confidence: 0.7668
Rule: {'url'} -> {'references', 'http', 'web'}, confidence: 0.6578
Rule: {'web'} -> {'references', 'http', 'url'}, confidence: 0.6667
Rule: {'references', 'http'} -> {'url', 'web'}, confidence: 0.8916
Rule: {'references', 'url'} -> {'http', 'web'}, confidence: 0.7291
Rule: {'references', 'web'} -> {'http', 'url'}, confidence: 0.7872
Rule: {'http', 'url'} -> {'references', 'web'}, confidence: 0.8757
Rule: {'http', 'web'} -> {'references', 'url'}, confidence: 0.9024
Rule: {'url', 'web'} -> {'references', 'http'}, confidence: 0.7184
Rule: {'references', 'http', 'url'} -> {'web'}, confidence: 0.9548
Rule: {'references', 'http', 'web'} -> {'url'}, confidence: 0.9933
Rule: {'references', 'url', 'web'} -> {'http'}, confidence: 0.7957
Rule: {'http', 'url', 'web'} -> {'references'}, confidence: 0.9193
Rule: {'http'} -> {'url', 'title', 'web'}, confidence: 0.7772
Rule: {'url'} -> {'http', 'title', 'web'}, confidence: 0.6667
Rule: {'title'} -> {'http', 'url', 'web'}, confidence: 0.6303
Rule: {'web'} -> {'http', 'url', 'title'}, confidence: 0.6757
Rule: {'http', 'url'} -> {'title', 'web'}, confidence: 0.8876
Rule: {'http', 'title'} -> {'url', 'web'}, confidence: 0.9146
Rule: {'http', 'web'} -> {'url', 'title'}, confidence: 0.9146
Rule: {'url', 'title'} -> {'http', 'web'}, confidence: 0.7177
Rule: {'url', 'web'} -> {'http', 'title'}, confidence: 0.7282
Rule: {'title', 'web'} -> {'http', 'url'}, confidence: 0.7732
Rule: {'http', 'url', 'title'} -> {'web'}, confidence: 0.9554
Rule: {'http', 'url', 'web'} -> {'title'}, confidence: 0.9317
Rule: {'http', 'title', 'web'} -> {'url'}, confidence: 0.9934
Rule: {'url', 'title', 'web'} -> {'http'}, confidence: 0.7812
Rule: {'cite'} -> {'http', 'www', 'url'}, confidence: 0.6967
Rule: {'http'} -> {'www', 'url', 'cite'}, confidence: 0.7617
Rule: {'www'} -> {'http', 'url', 'cite'}, confidence: 0.6712
Rule: {'url'} -> {'http', 'www', 'cite'}, confidence: 0.6533
Rule: {'http', 'cite'} -> {'www', 'url'}, confidence: 0.9304
Rule: {'www', 'cite'} -> {'http', 'url'}, confidence: 0.7819
Rule: {'url', 'cite'} -> {'http', 'www'}, confidence: 0.7101
Rule: {'http', 'www'} -> {'url', 'cite'}, confidence: 0.8497
Rule: {'http', 'url'} -> {'www', 'cite'}, confidence: 0.8698
Rule: {'www', 'url'} -> {'http', 'cite'}, confidence: 0.7387
Rule: {'http', 'www', 'cite'} -> {'url'}, confidence: 0.9932
Rule: {'http', 'url', 'cite'} -> {'www'}, confidence: 0.9423
Rule: {'www', 'url', 'cite'} -> {'http'}, confidence: 0.7861
Rule: {'http', 'www', 'url'} -> {'cite'}, confidence: 0.9304
Rule: {'http'} -> {'www', 'url', 'title'}, confidence: 0.7668
Rule: {'www'} -> {'http', 'url', 'title'}, confidence: 0.6758
Rule: {'url'} -> {'http', 'www', 'title'}, confidence: 0.6578
Rule: {'title'} -> {'http', 'www', 'url'}, confidence: 0.6218
Rule: {'http', 'www'} -> {'url', 'title'}, confidence: 0.8555
Rule: {'http', 'url'} -> {'www', 'title'}, confidence: 0.8757
Rule: {'http', 'title'} -> {'www', 'url'}, confidence: 0.9024
Rule: {'www', 'url'} -> {'http', 'title'}, confidence: 0.7437
Rule: {'www', 'title'} -> {'http', 'url'}, confidence: 0.7590
Rule: {'url', 'title'} -> {'http', 'www'}, confidence: 0.7081
Rule: {'http', 'www', 'url'} -> {'title'}, confidence: 0.9367
Rule: {'http', 'www', 'title'} -> {'url'}, confidence: 0.9673
Rule: {'http', 'url', 'title'} -> {'www'}, confidence: 0.9427
Rule: {'www', 'url', 'title'} -> {'http'}, confidence: 0.7831
Rule: {'cite'} -> {'http', 'url', 'web'}, confidence: 0.7062
Rule: {'http'} -> {'web', 'url', 'cite'}, confidence: 0.7720
Rule: {'url'} -> {'http', 'cite', 'web'}, confidence: 0.6622
Rule: {'web'} -> {'http', 'url', 'cite'}, confidence: 0.6712
Rule: {'http', 'cite'} -> {'url', 'web'}, confidence: 0.9430
Rule: {'url', 'cite'} -> {'http', 'web'}, confidence: 0.7198
Rule: {'web', 'cite'} -> {'http', 'url'}, confidence: 0.7801
Rule: {'http', 'url'} -> {'web', 'cite'}, confidence: 0.8817
Rule: {'http', 'web'} -> {'url', 'cite'}, confidence: 0.9085
Rule: {'url', 'web'} -> {'http', 'cite'}, confidence: 0.7233
Rule: {'http', 'url', 'cite'} -> {'web'}, confidence: 0.9551
Rule: {'http', 'cite', 'web'} -> {'url'}, confidence: 1.0000
Rule: {'web', 'url', 'cite'} -> {'http'}, confidence: 0.7801
Rule: {'http', 'url', 'web'} -> {'cite'}, confidence: 0.9255
Rule: {'references'} -> {'http', 'www', 'url'}, confidence: 0.5840
Rule: {'http'} -> {'references', 'www', 'url'}, confidence: 0.7565
Rule: {'www'} -> {'references', 'http', 'url'}, confidence: 0.6667
Rule: {'url'} -> {'references', 'http', 'www'}, confidence: 0.6489
Rule: {'references', 'http'} -> {'www', 'url'}, confidence: 0.8795
Rule: {'references', 'www'} -> {'http', 'url'}, confidence: 0.7526
Rule: {'references', 'url'} -> {'http', 'www'}, confidence: 0.7192
Rule: {'http', 'www'} -> {'references', 'url'}, confidence: 0.8439
Rule: {'http', 'url'} -> {'references', 'www'}, confidence: 0.8639
Rule: {'www', 'url'} -> {'references', 'http'}, confidence: 0.7337
Rule: {'references', 'http', 'www'} -> {'url'}, confidence: 0.9542
Rule: {'references', 'http', 'url'} -> {'www'}, confidence: 0.9419
Rule: {'references', 'www', 'url'} -> {'http'}, confidence: 0.7978
Rule: {'http', 'www', 'url'} -> {'references'}, confidence: 0.9241
Rule: {'cite'} -> {'people', 'url', 'https'}, confidence: 0.6825
