Anime_id,Name,Genres,Ranked,Popularity,Score-10,Score-9,Score-8,Score-7,Score-6,Score-5,Score-4,Score-3,Score-2,,,
5315,Ero Manga Mitai na Koi Shiyo,Hentai,5962,6142,231,473,579,346,217,83,40,26,33,,,
5316,Rape! Rape! Rape!,Hentai,Unknown,5606,245,162,301,531,562,466,252,151,144,,,
5321,Futari no Aniyome,Hentai,Unknown,7731,79,53,147,262,228,154,67,39,21,,,
5322,Mugen Kouro,"Action, Sci-Fi, Space",10377,10192,9,7,15,53,71,119,73,42,31,,,
5324,Yakin Byoutou Kranke,Hentai,Unknown,7356,100,75,148,311,291,165,71,47,42,,,
5330,Alice in Cyberland,"Action, Sci-Fi",10657,8927,13,6,13,45,76,145,113,71,41,,,
5332,Toshokan Sensou: Koi no Shougai,"Action, Military, Comedy, Drama, Romance",1997,5121,268,613,1533,1599,656,245,72,21,7,,,
5333,Ikkitousen: Great Guardians Specials,"Comedy, Ecchi",5364,4056,576,579,1004,1724,1493,908,341,208,129,,,
5337,Bakugan Battle Brawlers: New Vestroia,"Game, Adventure, Fantasy, Shounen",6359,2372,2025,1756,3748,6851,6491,4374,1750,964,535,,,
5341,Ookami to Koushinryou II,"Adventure, Historical, Romance, Fantasy",175,336,42806,66239,67891,33544,10069,3435,1131,346,162,,,
5342,Asura Cryin',"Action, Supernatural, Mecha",1520,90386,4199,9183,13027,7668,4216,1870,783,341,265,,,
5343,Monkey Punch: Manga Katsudou Daishashin,"Action, Adventure, Comedy, Ecchi, Parody, Seinen",9415,1592,34,84,92,47,29,11,5,6,5,,,
5344,Time Bokan Series: Itadakiman,Mecha,11336,690,4,9,13,33,31,13,6,4,13,,,
5347,Bible Black: Imari Ryoujoku Genba,Hentai,4574,11836,422,738,1158,1052,773,299,176,117,194,,,
5348,Detective Conan Magic File 2: Kudou Shinichi - The Case of the Mysterious Wall and the Black Lab,"Adventure, Police, Comedy, Mystery, Shounen",1443,4704,699,671,1298,1569,666,240,63,27,10,,,
5351,Mobile Suit Gundam 00: Tenshitachi no Kiseki,"Action, Sci-Fi, Mecha",5886,6386,221,467,635,296,168,42,22,18,13,,,
5353,Chameleon (OVA),"Comedy, Ecchi, School, Seinen",9797,1357,34,60,102,83,49,26,13,10,9,,,
5355,Sengoku Basara,"Action, Historical, Martial Arts, Samurai, Super Power",1931,1062,4582,7754,15163,16628,7875,3801,1452,526,257,,,
5356,Canaan,"Action, Sci-Fi, Super Power, Supernatural, Seinen",2490,798,4417,9689,19553,22893,11671,5492,1960,638,293,,,
5365,Tsumiki no Ie,Drama,435,1710,7490,10370,13578,8504,3065,1252,319,149,100,,,
5369,Street Fighter IV: Aratanaru Kizuna,"Action, Adventure, Shounen",5678,6995,211,480,935,904,548,283,116,81,56,,,
5372,Seisenshi Dunbine OVA,"Sci-Fi, Adventure, Mecha",9184,9196,21,8,37,100,128,106,67,30,13,,,
5374,Miracle! Mimika,"Kids, Slice of Life",13353,313,1,1,9,13,8,6,4,2,6,,,
5375,Gakkyuu Ou Yamazaki,Comedy,10689,902,23,37,86,92,51,38,21,15,12,,,
5383,My Life As,"Comedy, Hentai, Yuri",Unknown,9407,28,19,33,53,78,110,76,52,52,,,
5386,Miyamoto Musashi: Souken ni Haseru Yume,"Action, Historical, Martial Arts, Samurai",6240,5464,77,207,440,345,201,94,47,18,16,,,
5391,Pico to Chico,"Hentai, Yaoi",2043,58893,1101,1534,2393,3012,3647,2742,2524,3711,11457,,,
5393,Soushitsukyou,"Hentai, Yuri",8308,2486,19,37,53,103,157,108,52,45,52,,,
5395,Nekketsu Saikyou Go-Saurer,"Action, Sci-Fi, Mecha",10604,934,25,32,51,43,18,6,4,5,4,,,
5396,Yuusha Shirei Dagwon: Suishou no Hitomi no Shounen,Mecha,11588,621,3,18,27,40,27,14,6,6,3,,,
5397,Usavich III,Comedy,3221,7115,209,331,561,670,381,204,82,39,23,,,
5398,Masaru Ashita no Yukinojou 2,Hentai,Unknown,9831,18,9,29,71,77,89,42,26,22,,,
5399,Internal Medicine,Hentai,9539,1517,14,35,69,86,83,46,27,15,22,,,
5400,Mahou no Shiho-chan,"Hentai, Magic",Unknown,10351,16,6,11,31,53,72,48,23,25,,,
5401,Mahou Shoujo Sae,Hentai,Unknown,9264,25,20,33,85,127,132,58,41,25,,,
5402,Maid Meshimase,Hentai,10474,992,5,9,25,37,52,69,46,38,42,,,
5403,Jii Tousaku,Hentai,Unknown,9738,28,12,33,62,100,105,54,16,19,,,
5408,Princess Holiday: Korogaru Ringo Tei Senya Ichiya,"Fantasy, Hentai",Unknown,9968,33,10,26,49,71,82,50,25,28,,,
5411,Suika: Manatsu no Okurimono,"Fantasy, Romance, Hentai, Drama",9427,1586,22,52,83,150,112,52,26,20,13,,,
5415,La Rose de Versailles,"Military, Slice of Life, Historical, Drama, Romance",9150,7846,39,29,58,90,146,172,72,51,25,,,
5419,Paniponi Dash!: Danjite Okonaeba Kishin mo Kore wo Saku,"Parody, Comedy, School",1539,5162,346,670,1217,1109,476,212,74,20,11,,,
5420,Kemono no Souja Erin,"Drama, Fantasy, Slice of Life",180,1829,3902,4790,4436,2600,1083,551,236,93,43,,,
5421,Ark,"Action, Fantasy, Mecha, Military, Supernatural, Sci-Fi",7941,10345,20,15,32,96,95,59,29,14,14,,,
5423,Mogitate Marina-chan,Hentai,Unknown,11655,10,4,4,15,21,37,28,18,11,,,
5424,Oppai Life,Hentai,5465,7627,220,402,739,633,394,163,71,52,34,,,
5427,Ikusa Otome Valkyrie 2,"Demons, Fantasy, Hentai, Supernatural",Unknown,6668,143,113,226,391,314,194,90,41,34,,,
5439,Ooedo Forty Eight,"Hentai, Historical",Unknown,10266,22,12,30,43,93,63,35,18,13,,,
5440,Ougon Yuusha Goldran,"Action, Sci-Fi, Adventure, Fantasy, Mecha, Shounen",4361,8894,54,42,75,101,67,39,22,7,8,,,
5447,A-Girl,"Music, Romance, School, Shoujo",9413,8766,28,13,55,133,168,184,104,46,28,,,
5449,Chibi Kero: Kerobouru no Himitsu!?,Comedy,7299,10244,32,23,37,95,96,65,26,11,7,,,
5454,Yoku Wakaru Gendai Mahou,"Comedy, Magic",3431,22648,455,1076,2363,1904,1159,554,229,116,91,,,
5455,Saimin Jutsu The Animation 2nd,Hentai,Unknown,6850,140,98,189,358,294,170,85,52,39,,,
5458,YuâGiâOh! Duel Monsters: Battle City Special,"Adventure, Fantasy, Game, Shounen",3156,4123,822,722,1410,2284,1305,687,196,83,40,,,
5460,Detective Conan Movie 13: The Raven Chaser,"Action, Police, Mystery, Shounen",267,2384,4981,6265,7759,4418,1343,494,110,86,20,,,
5462,Top wo Nerae! Kagaku Kouza,"Comedy, Sci-Fi",7708,5570,97,151,358,897,1021,781,229,112,52,,,
5464,Cafe Junkie,Hentai,4234,14377,447,1006,1523,1043,645,235,112,64,77,,,
5466,Mahoutsukai Tai! vs. Shamanic Princess,"Comedy, Magic, Fantasy",8725,9828,13,5,21,55,67,47,24,12,5,,,
5468,Yattokame Tanteidan,"Kids, Mystery, Slice of Life",12975,13664,4,Unknown,3,5,6,5,6,2,2,,,
5469,Birthday Boy,"Action, Military, Historical, Drama",9409,1598,32,83,174,200,155,63,41,17,21,,,
5472,Kokoro Toshokan: Communication Clips,"Comedy, Drama, Slice of Life",8968,11424,6,8,17,31,64,50,23,12,12,,,
5473,Tsuri Baka Nisshi,"Slice of Life, Comedy",12607,13137,4,6,7,7,8,8,4,2,2,,,
5474,Yobarete Tobidete Akubi-chan,"Comedy, Fantasy, Kids",11645,608,2,22,29,37,41,15,5,12,11,,,
5475,Time Bokan 2000: Kaitou Kiramekiman,"Action, Adventure, Comedy, Mecha, Sci-Fi",8422,11315,14,4,9,26,40,30,8,6,6,,,
5476,Fushigi na Melmo,"Magic, Shoujo",10256,1097,10,38,44,50,28,16,7,7,8,,,
5477,Gozonji! Gekkou Kamen-kun,"Parody, Comedy, Sci-Fi",12593,417,4,12,9,21,14,3,1,2,9,,,
5478,Bikkuriman 2000,"Adventure, Fantasy, Kids",13443,13003,5,1,7,14,9,23,5,10,Unknown,,,
5484,Wagaya no Oinari-sama.: Kuu-chan no Omake Gekijou,"Adventure, Comedy, Supernatural, Fantasy, Shounen",7892,2926,46,141,276,185,115,32,16,10,4,,,
5485,Shin Mazinger Shougeki! Z-hen,"Action, Super Power, Drama, Mecha, Shounen",4449,12775,799,1217,945,396,197,95,46,29,39,,,
5492,Platonic Chain: Web,"Sci-Fi, Slice of Life",12003,522,5,12,36,44,31,18,13,9,10,,,
5493,Ranma Â½: Akumu! Shunmin Kou,"Action, Comedy, Supernatural, Martial Arts, Shounen",4680,11340,726,1416,1463,623,249,69,25,10,15,,,
5494,Konnichiwa Anne: Before Green Gables,"Drama, Historical, Kids, Slice of Life",1321,6273,214,226,354,391,189,82,15,9,7,,,
5496,Feng Yun Jue,"Action, Adventure, Martial Arts",8644,2159,61,120,236,199,136,58,26,7,13,,,
5501,Gun x Sword-san,"Action, Parody, Dementia",8060,2719,33,97,151,198,180,95,47,35,49,,,
5503,Atagoal wa Neko no Mori,Kids,11412,669,7,12,25,44,32,19,7,4,7,,,
5504,Shinkyoku Soukai Polyphonica Crimson S,"Drama, Fantasy, Music, Romance, School",2810,3457,616,874,1965,2483,1336,610,257,84,37,,,
5505,Viper's Creed,"Action, Military, Sci-Fi",5076,9178,273,696,1206,794,459,183,57,29,26,,,
5507,Senjou no Valkyria,"Action, Military, Romance",1213,1245,4493,8250,14743,12971,5424,2512,945,397,182,,,
5515,Wakusei Robo Danguard Ace: Uchuu Daikaisen,"Mecha, Sci-Fi",12188,485,Unknown,17,17,28,34,11,12,5,5,,,
5520,Onegai My Melody Sukkiriâ?6.81,Unknown,2048,8,96,152,97,52,18,8,3,8,,,,
5521,Hayate no Gotoku!!: Atsu ga Natsuize - Mizugi-hen!,"Action, Comedy, Harem, Parody, Romance",2153,2754,1324,2050,4722,5857,2493,1028,301,98,46,,,
5522,Juuninin no Onna Kyoushi,Hentai,8904,1950,27,54,89,115,145,51,43,32,17,,,
5525,07-Ghost,"Action, Demons, Fantasy, Josei, Magic, Military",809,183988,12222,19968,25042,14219,7981,3229,1388,639,498,,,
5526,Pokemon: Pikachu no Natsuyasumi,"Comedy, Fantasy, Kids",2988,29814,1429,2744,4932,4032,2244,658,263,128,89,,,
5529,Pokemon: Odoru Pokemon Himitsu Kichi,"Comedy, Fantasy, Kids",6011,4904,412,273,522,1008,1109,731,254,116,74,,,
5530,Pandora Hearts,"Adventure, Fantasy, Mystery, Shounen, Supernatural",368,361650,26609,41955,36884,16738,7671,3001,988,474,382,,,
5534,Hai! Akko Desu,"Romance, Slice of Life",5636,11615,28,12,25,39,23,10,4,4,3,,,
5535,Tottoi,"Adventure, Slice of Life, Kids, Drama",11437,660,10,27,41,48,38,15,14,1,5,,,
5538,Tegamibachi: Hikari to Ao no Gensou Yawa,"Adventure, Slice of Life, Supernatural, Fantasy, Shounen",1665,4378,528,814,1790,1807,761,315,91,38,14,,,
5539,Blassreiter: Navi,"Action, Sci-Fi",6722,7153,74,57,136,268,305,221,51,20,18,,,
5540,Datenshi-tachi no Kyouen,Hentai,Unknown,11277,9,4,8,16,31,34,30,21,18,,,
5541,The Satisfaction,Hentai,Unknown,12246,10,1,5,9,11,31,24,14,23,,,
5542,Telepathist IQ Saiko,Hentai,Unknown,11564,9,3,3,14,21,34,30,31,15,,,
5543,Under World,Hentai,12232,477,1,1,9,14,17,22,15,15,21,,,
5544,Suashi no Houkago,"Hentai, Yuri",Unknown,10391,18,8,12,31,45,53,50,43,25,,,
5545,Heisei Jogakuen Kagai Lesson,Hentai,Unknown,10492,13,6,8,14,35,50,54,28,25,,,
5546,Ecchi de Happy! Pin! Pin! Pin!,Hentai,Unknown,11500,10,3,6,14,14,29,22,13,16,,,
5547,Kateikyoushi Bishounen Kari,Hentai,11167,741,1,2,5,11,22,27,24,30,52,,,
5548,69 Pink Riders,Hentai,Unknown,9961,32,8,8,19,28,71,44,55,41,,,
5549,Dengeki Oshioki Musume Gootaman R: Ai to Kanashimi no Final Battle,"Action, Comedy, Ecchi, Parody",8581,2223,24,78,161,226,172,135,93,65,48,,,
5550,Fujun Isei Kouyuu: Taisetsu na Kimi e,Hentai,10452,1006,4,17,37,47,64,27,26,12,34,,,
5551,Shirouto Kurabu,Hentai,Unknown,12111,10,Unknown,4,4,13,30,25,13,18,,,
5552,Rebiya,Hentai,11795,569,5,4,8,19,36,32,17,18,24,,,
5553,Love Forever,Hentai,11511,643,3,8,17,27,43,24,5,10,20,,,
5554,Eguchi Hisashi no Nantoka Narudesho!,"Comedy, Parody, Horror, Supernatural, Shoujo",10497,9945,14,4,31,49,52,71,57,41,32,,,
5555,Suishou no Yoru: Aoi Kokuhaku yori,Hentai,Unknown,11606,12,3,4,7,17,46,18,13,8,,,
5556,Moonlight Sonata,Hentai,11376,675,1,13,12,28,34,20,13,10,15,,,
5557,Kugutsu Ai: Doura Gaiden,Hentai,Unknown,11580,11,9,1,16,29,32,14,20,10,,,
5558,Auction: Bijo Dorei,Hentai,Unknown,9879,19,13,11,44,60,71,43,28,13,,,
5559,Nijuusou: Wana ni Ochita Onna-tachi,Hentai,Unknown,11715,8,7,2,12,18,35,23,10,7,,,
5560,Aoi Kokuhaku,Hentai,Unknown,10822,13,3,6,17,17,48,46,24,25,,,
5561,Yayoi,Hentai,Unknown,10954,13,1,11,12,45,67,38,37,28,,,
5563,Chounouryoku Shoujo Barabanba,Hentai,Unknown,10888,11,1,6,20,17,49,33,27,33,,,
5564,Age Man to Fuku Chin,Hentai,Unknown,10645,23,7,6,21,25,46,56,30,24,,,
5565,Spiral Over,Hentai,Unknown,10765,22,10,20,29,29,32,28,13,14,,,
5566,Harenchi Koumon Manyuuki,"Hentai, Historical",Unknown,10517,13,6,18,27,48,75,44,23,11,,,
5567,Shachiku: Kuruma no Naka de Kattemasu,Hentai,11754,583,4,3,18,18,27,20,11,16,16,,,
5568,"Rinkan Gakuen: Yamete! ...Okaasan, Minaide!",Hentai,8236,2546,26,50,121,159,160,121,72,33,51,,,
5569,Tsui no Sora,Hentai,7150,3944,5,7,21,24,40,54,90,296,1773,,,
5570,Binetsu Hime: Zange no Shou,Hentai,Unknown,10833,10,5,7,18,33,50,40,23,18,,,
5571,Shining May,Hentai,Unknown,11687,15,4,6,14,22,37,26,20,17,,,
5572,You Bishoujo Miruku-chan,Hentai,10614,931,4,14,32,45,54,46,26,19,40,,,
5573,Rhythm: Koi no Rhythm,Hentai,11372,679,1,5,10,23,38,31,15,22,24,,,
5575,Karakara-sama no Himitsu,Hentai,11445,663,2,3,16,30,43,28,13,9,18,,,
5576,Shimai Ningyou,Hentai,Unknown,9084,30,16,35,104,139,139,74,50,27,,,
5578,Gosho Aoyama's Collection of Short Stories,"Adventure, Mystery, Comedy, Police, Shounen",6747,4506,232,475,673,326,123,28,20,7,9,,,
5581,"Kaitei Daisensou: Ai no 20,000 Miles","Action, Adventure",420,2,3,14,15,35,17,9,11,7,,,,
5583,Sonic: Night of the WereHog,Action,5927,5850,308,276,533,1031,913,566,229,119,76,,,
5584,New Dream Hunter Rem: Setsuriku no Mudenmekyu,"Ecchi, Magic",9678,1425,16,59,116,140,98,28,17,10,9,,,
5585,New Dream Hunter Rem: Yume no Kishitachi,"Ecchi, Magic",9122,1774,19,65,158,170,88,35,22,11,10,,,
5586,Aoi Yousei,Hentai,Unknown,10881,13,8,5,15,29,24,27,30,8,,,
5587,Shin Reyon Densetsu: Mou Hitori no Flair,Hentai,11146,745,1,6,27,46,44,37,19,14,21,,,
5588,Ko Ko Ro,Hentai,Unknown,11468,7,4,6,17,29,44,26,17,10,,,
5589,Offside Girl,"Hentai, Sports",Unknown,9133,30,8,14,35,47,67,69,61,90,,,
5590,Itoshi no Kotodama,Hentai,10335,1059,9,19,52,61,72,35,27,12,16,,,
5593,Dogs: Bullets & Carnage,"Action, Seinen",2103,55650,3879,6778,7553,3878,1891,671,217,108,73,,,
5594,Fuusen no Doratarou,Kids,14255,238,5,2,7,3,12,3,2,Unknown,5,,,
5597,Natsu no Arashi!,"Comedy, Romance, Supernatural",2412,2390,606,1460,3511,3767,1918,926,362,148,92,,,
5600,Little El Cid no Bouken,"Kids, Adventure, Historical",6843,11898,11,7,28,35,47,23,9,4,7,,,
5602,Navia Dratp,Fantasy,10616,12313,4,Unknown,4,16,24,36,31,27,19,,,
5603,Shin Ringetsu,"Drama, Hentai, Supernatural",Unknown,7296,107,95,197,333,270,170,70,35,33,,,
5605,Concerto,Hentai,Unknown,9995,18,6,15,46,67,80,63,23,22,,,
5606,Ryoujoku Joshi Gakuen,Hentai,Unknown,10472,16,1,10,17,47,53,27,19,9,,,
5607,Love Machine: Animaid Shoufu 23-gou,Hentai,11084,766,5,7,18,25,44,36,15,7,15,,,
5608,Onna Kyoushi: Nikutai Jugyou,"Hentai, School",10321,1070,3,11,47,57,73,49,18,8,18,,,
5609,Emi to Yobanaide,Hentai,10217,1113,4,12,43,70,83,64,36,25,26,,,
5610,Rasen Kairou,Hentai,Unknown,10481,11,6,10,25,39,55,21,13,15,,,
5611,Ayatsuri Ningyou,Hentai,Unknown,10511,9,3,7,21,35,52,26,24,21,,,
5612,Terra Story,Hentai,10976,791,5,9,24,40,46,45,7,8,15,,,
5613,Ningyou no Yakata,Hentai,Unknown,9142,28,16,41,68,115,126,74,37,25,,,
5614,Shikkaku Ishi,Hentai,Unknown,10740,15,3,15,34,51,46,19,11,17,,,
5618,Dokonjou Gaeru,"Slice of Life, Comedy, Shounen",6280,10121,22,16,32,46,48,30,31,6,4,,,
5620,Uchuu Enban Dai-Sensou,"Action, Mecha, Romance",10245,1094,13,22,85,109,111,47,20,14,12,,,
5621,Violence Gekiga David no Hoshi,Hentai,11771,579,4,2,15,12,26,19,13,20,23,,,
5622,The Chocolate Panic Picture Show,"Dementia, Psychological",8155,2627,25,46,89,158,238,184,156,131,161,,,
5624,Biohazard 4D-Executer,"Action, Adventure, Military, Horror",9672,7306,59,64,143,305,444,402,258,135,83,,,
5628,21 Emon,"Space, Comedy, Sci-Fi",11258,712,11,26,43,35,37,12,10,8,8,,,
5629,Choujuu Kishin Dancougar: Hakunetsu no Shuushou,"Mecha, Sci-Fi, Space",10714,895,5,25,52,66,55,14,8,6,5,,,
5630,Higashi no Eden,"Action, Sci-Fi, Mystery, Drama, Romance, Thriller",274,464410,47062,68067,49404,19654,8306,2994,1050,462,427,,,
5631,Kaumori,"Drama, Samurai",9640,10081,15,16,43,101,144,152,63,37,27,,,
5632,Nihonichi Momotarou,Fantasy,10031,1214,13,32,113,145,176,75,55,39,20,,,
5636,Restol: Teugsu Gujo Dae,"Action, Adventure, Police, Mecha",6921,11506,15,11,17,26,25,25,4,7,4,,,
5640,Tabidachi: Ami Shuushou,"Drama, Romance",9068,10520,15,7,10,36,52,60,30,9,11,,,
5643,Kimi no Na wo Yobeba,"Hentai, School",Unknown,7002,101,110,240,336,278,184,87,54,36,,,
5644,"Sora no Iro, Mizu no Iro Ero Specials",Hentai,Unknown,7832,113,74,152,233,165,139,35,26,13,,,
5645,Castle Fantasia: Seima Taisen,Hentai,Unknown,9021,26,13,40,63,99,108,64,31,14,,,
5646,Deep Voice,Hentai,9709,1407,8,26,54,70,94,64,32,23,23,,,
5647,Doukyuusei 2 (OVA) Special: Sotsugyousei,"Ecchi, Harem, School",10181,1126,3,7,20,42,67,31,18,14,12,,,
5648,Bouken Shite mo Ii Koro,"Comedy, Seinen",9605,10478,8,7,12,38,55,48,37,17,14,,,
5649,Injuu Onna Kyoushi,Hentai,9965,1248,20,13,49,86,70,50,37,16,22,,,
5651,Helter Skelter: Hakudaku no Mura,Hentai,Unknown,5708,304,252,423,586,432,285,147,69,55,,,
5652,Glass no Kantai: La Legende du Vent de l'Univers Specials,"Adventure, Sci-Fi",9718,1406,21,49,139,97,77,34,13,10,12,,,
5653,Mahou Shoujo Ai San: The Anime,"Demons, Hentai, School, Supernatural",Unknown,7711,71,77,109,243,219,152,60,49,20,,,
5656,PuriGorota: Uchuu no Yuujou Daibouken,"Kids, Adventure, Sci-Fi",10607,7911,33,13,48,146,317,448,229,115,91,,,
5658,Great Mazinger,"Action, Mecha, Sci-Fi, Shounen",6928,4232,173,318,502,272,146,43,11,7,13,,,
5661,Umi no Momotarou,Samurai,10277,1089,10,14,34,87,160,106,69,63,42,,,
5662,Suteneko Tora-chan,Music,9001,10071,25,13,48,112,164,146,58,29,21,,,
5663,G.T.R G-cup Teacher Rei,Hentai,Unknown,10703,16,3,8,10,16,32,23,17,29,,,
5664,Keibiin,Hentai,10566,951,9,19,44,59,59,32,18,11,17,,,
5665,Shin Ruri-iro no Yuki,Hentai,10998,784,4,11,31,29,50,22,14,7,12,,,
5667,To LOVE-Ru OVA,"Comedy, Ecchi, Harem, School, Sci-Fi, Shounen",2316,1050,8654,9358,19503,24008,11887,5293,1911,933,502,,,
5670,GA: Geijutsuka Art Design Class,"Slice of Life, Comedy, School, Seinen",3903,17480,608,1435,1987,989,527,187,81,31,25,,,
5671,Saki,"Game, School, Slice of Life",1649,1671,2631,5001,9139,9157,4417,2009,805,287,142,,,
5673,Apfelland Monogatari,"Adventure, Historical, Drama",9353,1625,16,52,105,146,93,40,23,9,7,,,
5674,Ashita no Yukinojou,"Hentai, Romance, School, Sports",8421,2383,17,47,117,134,133,68,31,32,32,,,
5675,Basquash!,"Sports, Mecha, Shounen",2513,40795,2132,3906,4457,2617,1369,688,296,129,126,,,
5678,Kobato.,"Comedy, Drama, Romance, Fantasy",1064,139776,10911,14843,10903,4722,2440,835,295,143,116,,,
5680,K-On!,"Music, Slice of Life, Comedy, School",758,108,58703,82324,125585,96729,37915,17625,6175,2633,1535,,,
5681,Summer Wars,"Sci-Fi, Comedy",311,424384,63410,75762,44558,15645,6232,2492,940,410,384,,,
5682,Phantom: Requiem for the Phantom,"Action, Drama, Seinen, Thriller",533,270786,25342,31335,20502,8075,3880,1786,721,343,381,,,
5684,Fresh Precure!,"Action, Slice of Life, Comedy, Magic, Fantasy, Shoujo",4492,12480,624,1113,1361,691,391,109,54,39,26,,,
5686,Himekishi Angelica,Hentai,7010,4111,80,146,328,329,207,105,52,23,28,,,
5687,Doura,Hentai,Unknown,11002,11,2,5,20,24,41,30,29,25,,,
5688,Gegege no Kitarou (1968),"Adventure, Comedy, Horror, Supernatural, Fantasy",7611,3280,69,102,220,143,75,19,11,8,10,,,
5689,Eien no Filena,"Adventure, Drama, Fantasy",8827,10527,7,6,20,41,66,50,31,16,10,,,
5690,Nodame Cantabile: Finale,"Comedy, Josei, Music, Romance",1290,110315,17271,20580,9892,2756,777,236,91,33,73,,,
5691,Rekka no Honoo: Final Burning,"Action, Adventure, Magic, Martial Arts, School, Sci-Fi, Super Power",3327,6044,191,231,447,683,369,177,76,20,13,,,
5693,"Shinran-sama: Negai, Soshite Hikari",Historical,13693,281,6,6,13,15,19,8,Unknown,2,2,,,
5702,Sora wo Miageru Shoujo no Hitomi ni Utsuru Sekai,"Action, Super Power, Magic, Romance, Fantasy",2744,34958,1627,2914,3741,2129,1160,470,219,89,73,,,
5710,Keroro Gunsou Movie 4: Gekishin Dragon Warriors de Arimasu!,Comedy,2248,7408,149,195,409,460,178,110,26,12,2,,,
5712,Tanoshii Muumin Ikka Bouken Nikki,"Kids, Slice of Life, Adventure, Fantasy",1581,6540,405,282,520,519,293,168,60,24,8,,,
5713,Minami-ke Betsubara,"Comedy, Slice of Life",1564,3146,1042,1869,4319,4740,1676,522,137,38,16,,,
5715,Arcade Gamer Fubuki Extra,"Action, Ecchi, Parody, Adventure, Game, Comedy, School",10807,9089,20,16,23,84,105,180,104,89,84,,,
5717,Kiniro no Corda: Secondo Passo,"Harem, Music, School, Shoujo",3001,2933,1471,2081,3417,4718,2995,1487,507,185,87,,,
5719,Sex Pistols,"Comedy, Drama, Supernatural, Yaoi",Unknown,3204,1154,1360,2349,3237,2487,1656,827,453,250,,,
5723,Mobile Suit Gundam: More Information on the Universal Century,"Military, Sci-Fi, Space, Mecha",7710,8176,31,19,65,141,211,142,32,20,13,,,
5725,Kodai Ouja Kyouryuu King: Yokuryuu Densetsu,"Action, Adventure, Game, Kids, Sci-Fi",6080,5847,173,401,746,787,484,221,132,87,34,,,
5733,Okusama wa Joshikousei,"Romance, Hentai",9122,1786,18,20,51,68,58,52,38,27,46,,,
5734,Tayutama: Kiss on My Deity,"Harem, Romance, Supernatural",4520,1981,1438,2118,4770,8195,5661,3063,1280,547,259,,,
5742,Space Cobra Pilot,"Action, Adventure, Space, Sci-Fi",9327,1647,37,101,191,188,98,36,13,7,5,,,
5743,Saimin Ryoujoku Gakuen,Hentai,Unknown,6339,150,117,245,402,314,177,71,50,32,,,
5751,Tennis no Ouji-sama: Another Story - Kako to Mirai no Message,"Comedy, Sports, School, Shounen",1099,4383,799,918,1678,1648,646,233,73,20,9,,,
5753,Precure All Stars Movie DX: Minna TomodachiâKiseki no Zenin Daishuugou!,"Action, Fantasy, Magic, Shoujo",2578,6540,252,255,486,607,352,153,58,18,7,,,
5755,Aoki Ryuusei SPT Layzner OVA,"Action, Space, Mecha, Military, Sci-Fi, Shounen",9561,1497,44,125,155,94,59,23,6,3,3,,,
5760,Dororo to Hyakkimaru,"Action, Adventure, Supernatural",4568,11954,333,642,942,463,230,93,38,13,25,,,
5762,15 Bishoujo Hyouryuuki,"Comedy, Harem, Hentai",Unknown,3610,923,783,1483,2112,1508,1009,401,207,127,,,
5763,Uchuu Kuubo Blue Noah,"Action, Drama, Military, Sci-Fi, Space",9587,1484,26,56,88,110,48,19,8,8,5,,,
5764,Zero no Tsukaima: Princesses no Rondo - Yuuwaku no Sunahama,"Comedy, Ecchi, Fantasy, Harem, Magic",1675,79198,5258,9265,11872,6413,3251,1338,611,366,278,,,
5772,Akaneiro ni Somaru Saka: Hardcore,"Comedy, Ecchi, Harem, Romance",6263,2681,1124,1384,2713,4902,4505,2804,1296,604,403,,,
5773,69 Pink Riders 2,Hentai,Unknown,10420,22,3,12,12,31,51,42,31,26,,,
5774,Seitokaichou ni Chuukoku,"Comedy, Drama, Romance, School, Yaoi",2514,40775,2572,4465,5837,3700,2127,803,386,217,197,,,
5781,Isekai no Seikishi Monogatari,"Action, Comedy, Ecchi, Fantasy, Harem, Mecha, School",935,158013,13751,20095,14603,6114,2651,1163,466,222,249,,,
